"","LN_IC50"
"10533",7.280178
"10534",6.927326
"10535",4.077665
"10536",1.604038
"10537",7.271776
"10538",3.567065
"10539",7.539467
"10540",6.179294
"10541",2.560645
"10542",2.3692
"10543",4.870209
"10544",5.472211
"10545",7.619834
"10546",7.819167
"10547",7.007802
"10548",2.579398
"10549",6.218529
"10550",7.583091
"10551",6.470282
"10552",2.495959
"10553",-2.105469
"10554",3.56686
"10555",1.226427
"10556",8.430275
"10557",4.117592
"10558",7.816975
"10559",4.981862
"10560",7.753122
"10561",6.179384
"10562",6.698524
"10563",6.251279
"10564",0.0633895
"10565",1.890479
"10566",-1.735271
"10567",0.769184
"10568",3.751814
"10569",2.059497
"10570",1.3142225
"10571",7.262126
"10572",4.697715
"10573",6.402531
"10574",0.77455
"10575",6.73709
"10576",7.012327
"10577",5.268906
"10578",7.997004
"10579",2.107958
"10580",6.032778
"10581",4.839049
"10582",4.941938
"10583",3.342291
"10584",3.838706
"10585",5.559404
"10586",6.710615
"10587",6.676879
"10588",5.377241
"10589",6.841613
"10590",4.364528
"10591",6.389104
"10592",7.421035
"10593",6.831443
"10594",7.273672
"10595",3.632235
"10596",6.815216
"10597",6.34488
"10598",5.81868
"10599",6.393718
"10600",4.091104
"10601",8.124779
"10602",0.985683
"10603",7.851653
"10604",-0.748575
"10605",5.802222
"10606",7.793053
"10607",7.469969
"10608",2.221984
"10609",3.098137
"10610",7.015961
"10611",5.087709
"10612",6.822426
"10613",7.837487
"10614",7.206426
"10615",8.306379
"10616",6.555572
"10617",5.194626
"10618",4.566332
"10619",5.717808
"10620",3.788118
"10621",7.516555
"10622",7.194421
"10623",4.66134
"10624",3.961668
"10625",7.807334
"10626",7.749172
"10627",2.095608
"10628",5.976493
"10629",6.983345
"10630",3.403742
"10631",4.105109
"10632",6.955032
"10633",6.287624
"10634",3.042987
"10635",6.165726
"10636",3.147221
"10637",7.513362
"10638",4.038133
"10639",5.437098
"10640",0.580974
"10641",4.542737
"10642",6.926254
"10643",0.870187
"10644",6.718007
"10645",5.290397
"10646",4.191111
"10647",8.013445
"10648",-2.95693
"10649",6.213707
"10650",5.417018
"10651",-1.392583
"10652",6.412391
"10653",5.164599
"10654",4.480474
"10655",5.608654
"10656",8.453563
"10657",6.769977
"10658",3.289866
"10659",2.706011
"10660",5.1410515
"10661",7.734235
"10662",6.392925
"10663",6.929269
"10664",7.773992
"10665",5.094521
"10666",-2.180168
"10667",3.450959
"10668",0.165624
"10669",4.729605
"10670",4.957127
"10671",7.669083
"10672",6.544344
"10673",4.773318
"10674",7.22234
"10675",4.732422
"10676",4.384939
"10677",5.788614
"10678",6.307751
"10679",9.088811
"10680",2.049416
"10681",5.08693
"10682",5.980709
"10683",4.97166
"10684",7.573323
"10685",6.847328
"10686",7.524454
"10687",3.810835
"10688",4.514546
"10689",6.606296
"10690",5.39866
"10691",4.573262
"10692",3.154847
"10693",4.633728
"10694",6.892345
"10695",4.126353
"10696",-3.388847
"10697",2.975566
"10698",2.099821
"10699",4.535395
"10700",7.603535
"10701",7.724825
"10702",4.824168
"10703",7.119699
"10704",-2.607281
"10705",-0.024388
"10706",6.335131
"10707",0.216742
"10708",1.064172
"10709",7.4265
"10710",7.436325
"10711",5.38178
"10712",4.554912
"10713",5.567814
"10714",6.175035
"10715",4.965755
"10716",2.243906
"10717",6.868652
"10718",6.514259
"10719",6.18333
"10720",7.410386
"10721",6.443308
"10722",6.349863
"10723",7.102814
"10724",6.607483
"10725",6.640087
"10726",7.635722
"10727",5.54945
"10728",-0.959696
"10729",5.814983
"10730",7.987218
"10731",4.728615
"10732",7.354248
"10733",5.735126
"10734",2.876982
"10735",6.745734
"10736",7.802521
"10737",4.639098
"10738",5.286597
"10739",3.912423
"10740",6.168455
"10741",5.182777
"10742",2.066327
"10743",6.972967
"10744",1.912682
"10745",6.941915
"10746",4.536339
"10747",5.044708
"10748",6.64638
"10749",6.308685
"10750",0.248784
"10751",5.641864
"10752",4.178488
"10753",4.150146
"10754",-5.541093
"10755",5.173756
"10756",0.060639
"10757",5.686465
"10758",6.413964
"10759",6.110518
"10760",2.834421
"10761",8.72677
"10762",0.197389
"10763",4.693589
"10764",4.413055
"10765",6.486934
"10766",7.446218
"10767",2.863461
"10768",2.01873
"10769",3.255414
"10770",3.236749
"10771",4.706627
"10772",6.242447
"10773",2.760604
"10774",3.729015
"10775",6.59034
"10776",4.802423
"10777",2.946746
"10778",1.156268
"10779",2.3575
"10780",4.480906
"10781",3.553888
"10782",5.307773
"10783",3.613708
"10784",2.884274
"10785",3.50821
"10786",4.091418
"10787",2.435371
"10788",0.334502
"10789",-1.982295
"10790",2.73549
"10791",5.584261
"10792",1.914901
"10793",-4.540258
"10794",0.818763
"10795",-0.962559
"10796",1.328061
"10797",5.888126
"10798",5.874721
"10799",2.140837
"10800",3.778267
"10801",-3.414633
"10802",-3.4141
"10803",-0.281139
"10804",-1.358895
"10805",-5.882347
"10806",-0.881802
"10807",5.317626
"10808",7.244227
"10809",3.284524
"10810",0.479013
"10811",3.192497
"10812",5.137008
"10813",3.229598
"10814",-1.150503
"10815",3.37532
"10816",5.10227
"10817",4.775592
"10818",4.717219
"10819",3.17022
"10820",2.276824
"10821",2.446112
"10822",6.624121
"10823",4.410304
"10824",6.29472
"10825",-3.547102
"10826",-1.348255
"10827",5.407303
"10828",6.662703
"10829",-0.910548
"10830",2.267767
"10831",1.678362
"10832",6.454198
"10833",3.412362
"10834",5.620221
"10835",2.27987
"10836",4.068313
"10837",2.770178
"10838",4.91907
"10839",6.363484
"10840",-4.105303
"10841",3.122839
"10842",1.353342
"10843",2.738625
"10844",5.082392
"10845",1.583986
"10846",2.056807
"10847",2.892503
"10848",-2.451809
"10849",3.631027
"10850",5.045886
"10851",4.609659
"10852",-5.686744
"10853",3.464761
"10854",-4.529029
"10855",0.893008
"10856",2.513642
"10857",3.370175
"10858",1.448606
"10859",6.486832
"10860",1.690562
"10861",3.8901105
"10862",2.857796
"10863",4.023916
"10864",4.755602
"10865",3.134169
"10866",-5.536505
"10867",-2.553754
"10868",1.563829
"10869",3.851721
"10870",1.176928
"10871",4.946703
"10872",3.73666
"10873",1.233227
"10874",4.300203
"10875",2.925107
"10876",5.262346
"10877",0.020223
"10878",2.679965
"10879",5.773682
"10880",5.197709
"10881",2.333424
"10882",3.315365
"10883",4.843495
"10884",5.744372
"10885",3.537413
"10886",1.398959
"10887",6.308775
"10888",4.180557
"10889",3.113137
"10890",2.185846
"10891",4.83305
"10892",2.637826
"10893",3.759449
"10894",2.170982
"10895",1.524388
"10896",6.589137
"10897",3.342407
"10898",-0.246823
"10899",3.782742
"10900",6.081443
"10901",3.252391
"10902",1.44408
"10903",-4.262825
"10904",1.702191
"10905",-0.826978
"10906",6.681641
"10907",2.10987
"10908",4.794135
"10909",4.233223
"10910",5.023704
"10911",3.038401
"10912",6.343576
"10913",4.999607
"10914",-3.5745035
"10915",-1.831274
"10916",-3.431551
"10917",1.945791
"10918",2.671756
"10919",-2.439525
"10920",-3.8107855
"10921",4.007467
"10922",2.908733
"10923",3.149813
"10924",-1.44133
"10925",5.858018
"10926",6.607396
"10927",1.792507
"10928",5.427095
"10929",2.187592
"10930",5.038254
"10931",3.505815
"10932",2.689883
"10933",2.713351
"10934",1.444429
"10935",5.216792
"10936",5.571017
"10937",4.347947
"10938",4.018428
"10939",5.436013
"10940",3.825836
"10941",4.446086
"10942",3.075991
"10943",3.397402
"10944",3.966037
"10945",3.724608
"10946",1.985388
"10947",5.633262
"10948",5.933525
"10949",5.838583
"10950",2.996544
"10951",5.909801
"10952",-1.389888
"10953",6.317239
"10954",-1.05225
"10955",4.963878
"10956",6.130769
"10957",5.684053
"10958",2.521919
"10959",0.880415
"10960",4.015145
"10961",5.370299
"10962",5.313309
"10963",5.363285
"10964",3.133191
"10965",6.039259
"10966",4.913131
"10967",5.197667
"10968",5.912513
"10969",2.990288
"10970",2.981943
"10971",6.004903
"10972",4.679933
"10973",0.49184
"10974",3.005663
"10975",5.434164
"10976",6.353854
"10977",-2.871175
"10978",3.348328
"10979",4.350287
"10980",-0.994719
"10981",5.309999
"10982",1.448676
"10983",5.749049
"10984",1.581653
"10985",3.873374
"10986",-0.047868
"10987",7.076174
"10988",2.836097
"10989",3.56805
"10990",-1.321218
"10991",4.861669
"10992",5.34056
"10993",1.561474
"10994",1.15284
"10995",4.020726
"10996",1.049243
"10997",2.449322
"10998",-5.947048
"10999",4.724664
"11000",4.37387
"11001",-3.882573
"11002",4.772903
"11003",4.898665
"11004",1.314291
"11005",1.233046
"11006",7.265799
"11007",0.984319
"11008",1.407745
"11009",-1.643861
"11010",1.8755375
"11011",2.159354
"11012",3.2514335
"11013",4.876521
"11014",4.145515
"11015",2.908879
"11016",-3.16508
"11017",-0.359554
"11018",-1.977273
"11019",2.143415
"11020",2.378238
"11021",3.083634
"11022",4.760213
"11023",5.123319
"11024",5.126393
"11025",3.77608
"11026",5.052355
"11027",2.076205
"11028",4.762046
"11029",6.125567
"11030",1.323063
"11031",6.00971
"11032",0.892776
"11033",1.340976
"11034",4.429028
"11035",3.783135
"11036",-1.440264
"11037",3.756637
"11038",3.36947
"11039",3.09932
"11040",1.091485
"11041",0.136977
"11042",4.970201
"11043",1.925987
"11044",1.163563
"11045",2.154235
"11046",-0.153243
"11047",-0.71733
"11048",1.644286
"11049",2.272607
"11050",0.452614
"11051",3.701249
"11052",1.642139
"11053",-0.089885
"11054",2.095466
"11055",3.298152
"11056",2.193944
"11057",1.720334
"11058",-5.933448
"11059",-0.159271
"11060",-2.022564
"11061",5.714407
"11062",1.013489
"11063",3.159605
"11064",0.614224
"11065",3.776921
"11066",1.391972
"11067",3.909559
"11068",5.129253
"11069",-4.8394905
"11070",-2.377847
"11071",3.348988
"11072",2.57596
"11073",-3.523228
"11074",-6.241572
"11075",2.056521
"11076",0.343135
"11077",4.492875
"11078",-1.415725
"11079",5.161889
"11080",5.119092
"11081",2.797477
"11082",-0.508485
"11083",-0.941041
"11084",3.9043035
"11085",1.966763
"11086",3.831061
"11087",-1.882784
"11088",-0.173552
"11089",2.730096
"11090",4.926214
"11091",3.614672
"11092",2.148178
"11093",3.283719
"11094",1.599492
"11095",4.826512
"11096",4.223952
"11097",1.478883
"11098",2.635414
"11099",2.759305
"11100",1.60985
"11101",4.755711
"11102",4.940962
"11103",4.699657
"11104",4.096824
"11105",3.679602
"11106",-1.885696
"11107",5.094669
"11108",-2.57408
"11109",4.062501
"11110",5.339192
"11111",4.571043
"11112",-0.788188
"11113",-0.818274
"11114",1.201495
"11115",4.311042
"11116",5.190005
"11117",5.140728
"11118",0.511211
"11119",5.139451
"11120",1.342193
"11121",4.172348
"11122",5.245897
"11123",1.753049
"11124",0.520242
"11125",4.244417
"11126",3.433604
"11127",1.607917
"11128",0.499115
"11129",3.781153
"11130",2.147941
"11131",-5.319449
"11132",3.994327
"11133",3.739229
"11134",1.224331
"11135",1.3356
"11136",2.91924
"11137",4.886414
"11138",0.436007
"11139",5.529203
"11140",-2.101508
"11141",2.882844
"11142",5.03716
"11143",1.50129
"11144",-3.171874
"11145",4.846884
"11146",3.838711
"11147",-1.648992
"11148",4.918564
"11149",1.410913
"11150",2.368883
"11151",3.877405
"11152",-4.308416
"11153",3.51376
"11154",2.036918
"11155",-3.90922
"11156",3.03647
"11157",3.636526
"11158",1.49012
"11159",-0.716135
"11160",5.949236
"11161",1.103468
"11162",-1.227299
"11163",0.647467
"11164",2.56849
"11165",3.525444
"11166",0.834788
"11167",3.00801
"11168",4.537702
"11169",0.974038
"11170",-7.495645
"11171",-5.717934
"11172",-6.059397
"11173",0.253224
"11174",3.61278
"11175",0.965673
"11176",2.470055
"11177",2.931704
"11178",3.743918
"11179",3.568809
"11180",4.168414
"11181",0.486013
"11182",3.303052
"11183",6.312732
"11184",4.807791
"11185",3.274131
"11186",2.281704
"11187",4.996024
"11188",5.272052
"11189",3.374582
"11190",1.670402
"11191",3.95614
"11192",5.560449
"11193",3.494985
"11194",3.000598
"11195",1.459137
"11196",5.682251
"11197",4.693399
"11198",3.485107
"11199",2.713957
"11200",2.85193
"11201",1.270108
"11202",4.452351
"11203",2.951745
"11204",1.474203
"11205",0.744408
"11206",5.055727
"11207",2.466864
"11208",5.209306
"11209",5.35704
"11210",3.435566
"11211",4.155319
"11212",-4.207661
"11213",1.641315
"11214",-1.673023
"11215",6.700844
"11216",3.737459
"11217",3.148401
"11218",4.103953
"11219",5.343836
"11220",1.753285
"11221",3.827287
"11222",4.118366
"11223",-2.515152
"11224",1.544223
"11225",-6.049772
"11226",1.969564
"11227",0.221653
"11228",-3.539691
"11229",-4.433757
"11230",3.927017
"11231",1.906662
"11232",3.244288
"11233",0.9734
"11234",5.274199
"11235",5.558696
"11236",2.788051
"11237",6.047961
"11238",2.755982
"11239",3.5387505
"11240",3.122745
"11241",2.480429
"11242",1.067042
"11243",3.908014
"11244",4.671707
"11245",4.61013
"11246",3.624752
"11247",2.20775
"11248",5.596595
"11249",3.359614
"11250",5.294501
"11251",4.836303
"11252",5.158091
"11253",3.574949
"11254",2.416553
"11255",3.524305
"11256",2.835602
"11257",4.668975
"11258",3.357022
"11259",3.991032
"11260",5.610247
"11261",-0.438503
"11262",5.470098
"11263",-1.453972
"11264",4.217983
"11265",5.598306
"11266",4.124334
"11267",0.09379
"11268",1.559912
"11269",5.186435
"11270",4.618486
"11271",4.015572
"11272",5.519945
"11273",4.141739
"11274",5.89255
"11275",4.080465
"11276",3.573513
"11277",4.993308
"11278",4.850014
"11279",1.208559
"11280",4.50239
"11281",5.601005
"11282",1.812851
"11283",1.742158
"11284",4.8433485
"11285",5.610247
"11286",-3.294435
"11287",4.622241
"11288",3.419938
"11289",1.650866
"11290",4.512568
"11291",2.475053
"11292",5.035877
"11293",3.071429
"11294",4.131785
"11295",-2.061871
"11296",4.528626
"11297",3.052878
"11298",3.300666
"11299",-2.48774
"11300",4.805162
"11301",3.457916
"11302",-0.436476
"11303",3.647493
"11304",3.278915
"11305",3.947933
"11306",5.94512
"11307",-3.647555
"11308",3.655762
"11309",3.560751
"11310",-1.910586
"11311",4.997092
"11312",4.878606
"11313",3.79219
"11314",1.759443
"11315",5.942125
"11316",1.357047
"11317",0.774887
"11318",2.331252
"11319",2.2929445
"11320",3.310991
"11321",3.7987205
"11322",4.01829
"11323",5.518865
"11324",2.831526
"11325",-4.383876
"11326",-4.255566
"11327",-4.293659
"11328",3.731027
"11329",2.792275
"11330",3.55237
"11331",5.508669
"11332",4.61029
"11333",3.351471
"11334",3.778661
"11335",4.216498
"11336",2.551514
"11337",3.99851
"11338",6.207722
"11339",3.121159
"11340",6.60675
"11341",2.818737
"11342",3.940334
"11343",4.154001
"11344",4.388207
"11345",2.156509
"11346",4.441089
"11347",5.297437
"11348",4.734085
"11349",5.037504
"11350",2.63744
"11351",5.573956
"11352",4.696878
"11353",2.459761
"11354",3.343238
"11355",3.269261
"11356",2.472126
"11357",5.577699
"11358",2.816873
"11359",1.947156
"11360",5.605585
"11361",5.035106
"11362",1.451995
"11363",5.075243
"11364",4.605007
"11365",3.853475
"11366",2.163456
"11367",-3.799336
"11368",1.415882
"11369",-2.645933
"11370",6.569234
"11371",2.913251
"11372",2.109002
"11373",2.832294
"11374",5.444246
"11375",3.588083
"11376",4.810582
"11377",5.136641
"11378",-3.659821
"11379",-0.49146
"11380",3.602297
"11381",3.058944
"11382",-2.862001
"11383",-0.2648805
"11384",3.383518
"11385",2.588069
"11386",2.443574
"11387",-0.842185
"11388",5.042306
"11389",5.56089
"11390",3.511457
"11391",4.867617
"11392",1.430031
"11393",4.187357
"11394",3.127886
"11395",2.52713
"11396",1.537948
"11397",1.405019
"11398",5.573171
"11399",3.984394
"11400",5.034212
"11401",2.85057
"11402",3.895087
"11403",3.057254
"11404",5.292939
"11405",5.589776
"11406",4.675958
"11407",2.569443
"11408",2.382742
"11409",4.714162
"11410",4.340989
"11411",5.826724
"11412",5.500886
"11413",4.011572
"11414",5.351472
"11415",-4.178137
"11416",5.47513
"11417",-0.913069
"11418",5.583534
"11419",5.600636
"11420",5.263146
"11421",2.093173
"11422",1.280623
"11423",5.677149
"11424",3.08544
"11425",5.611704
"11426",5.590574
"11427",4.055722
"11428",6.065049
"11429",4.381929
"11430",5.312477
"11431",5.64989
"11432",2.927729
"11433",1.471142
"11434",5.367215
"11435",5.180508
"11436",2.927049
"11437",2.970107
"11438",4.5005685
"11439",3.507063
"11440",-0.577356
"11441",4.572241
"11442",5.140889
"11443",-0.062025
"11444",4.593487
"11445",0.799949
"11446",5.342348
"11447",3.355229
"11448",5.744798
"11449",-0.150589
"11450",3.190058
"11451",3.142323
"11452",3.362113
"11453",-0.691587
"11454",4.441473
"11455",4.742123
"11456",1.407285
"11457",4.302349
"11458",2.350356
"11459",2.469252
"11460",4.50402
"11461",-3.77677
"11462",3.215425
"11463",2.361895
"11464",-3.537248
"11465",3.317955
"11466",4.523151
"11467",3.430896
"11468",0.50004
"11469",6.321608
"11470",0.483321
"11471",0.329591
"11472",0.508913
"11473",2.743712
"11474",2.908532
"11475",4.75991
"11476",4.769455
"11477",5.307296
"11478",1.755157
"11479",-2.316396
"11480",-0.600262
"11481",-2.850581
"11482",1.883613
"11483",3.048636
"11484",2.385838
"11485",2.947082
"11486",3.205555
"11487",5.303681
"11488",2.772062
"11489",4.983952
"11490",4.330066
"11491",3.743069
"11492",7.354567
"11493",0.958241
"11494",6.45821
"11495",2.724714
"11496",2.005986
"11497",6.063233
"11498",4.102463
"11499",5.221663
"11500",5.153154
"11501",6.066687
"11502",5.511368
"11503",3.298914
"11504",4.3217
"11505",6.577169
"11506",5.679148
"11507",5.959177
"11508",2.842004
"11509",4.199442
"11510",3.268272
"11511",4.834111
"11512",5.853976
"11513",6.038736
"11514",6.377858
"11515",2.489616
"11516",-0.097662
"11517",6.223476
"11518",4.991111
"11519",6.224663
"11520",1.053159
"11521",-2.751387
"11522",2.462182
"11523",0.197419
"11524",6.477689
"11525",3.24014
"11526",5.742154
"11527",4.291912
"11528",6.373617
"11529",3.07918
"11530",6.036677
"11531",3.585652
"11532",-1.3291915
"11533",-0.354731
"11534",-5.050005
"11535",2.25339
"11536",2.355776
"11537",1.149971
"11538",0.3876825
"11539",4.808914
"11540",3.730069
"11541",4.511171
"11542",3.137842
"11543",6.613113
"11544",6.379462
"11545",4.398459
"11546",6.054151
"11547",0.865996
"11548",4.2586075
"11549",3.403173
"11550",2.501802
"11551",2.115842
"11552",1.631756
"11553",4.804837
"11554",6.34835
"11555",4.383896
"11556",3.510901
"11557",4.292955
"11558",5.630211
"11559",5.680084
"11560",6.124667
"11561",3.070005
"11562",3.811393
"11563",3.531469
"11564",5.005469
"11565",5.583729
"11566",5.295521
"11567",4.065321
"11568",2.558035
"11569",6.1327
"11570",-0.095591
"11571",6.333723
"11572",-0.95815
"11573",4.736043
"11574",6.374053
"11575",8.637248
"11576",4.225437
"11577",2.190459
"11578",3.283633
"11579",3.437384
"11580",4.100547
"11581",5.654637
"11582",1.805264
"11583",6.348177
"11584",3.130195
"11585",5.895851
"11586",5.792624
"11587",2.346886
"11588",2.821697
"11589",4.436493
"11590",6.19689
"11591",3.663335
"11592",4.565273
"11593",5.9795515
"11594",6.342996
"11595",-0.195196
"11596",3.231049
"11597",4.696042
"11598",-2.386942
"11599",5.328573
"11600",3.326295
"11601",6.149909
"11602",1.629864
"11603",4.450054
"11604",3.245505
"11605",6.906194
"11606",3.633957
"11607",5.074616
"11608",-0.351247
"11609",5.767534
"11610",5.806149
"11611",3.784612
"11612",5.804918
"11613",4.037096
"11614",-0.166084
"11615",2.273036
"11616",-3.010756
"11617",4.799171
"11618",2.403112
"11619",-3.037838
"11620",6.135048
"11621",4.123844
"11622",2.247187
"11623",1.778997
"11624",7.454389
"11625",4.125583
"11626",3.512904
"11627",-3.945531
"11628",0.6007845
"11629",1.833106
"11630",2.7734745
"11631",3.954754
"11632",3.246343
"11633",3.701295
"11634",-0.757551
"11635",4.468557
"11636",0.411223
"11637",2.790001
"11638",1.280843
"11639",1.412657
"11640",5.521804
"11641",4.671249
"11642",4.225275
"11643",6.016055
"11644",5.165016
"11645",5.284082
"11646",4.566026
"11647",5.366362
"11648",1.638906
"11649",1.921082
"11650",1.148695
"11651",1.322873
"11652",5.910894
"11653",4.722418
"11654",3.19689
"11655",2.126006
"11656",5.945276
"11657",3.272197
"11658",2.370559
"11659",2.403047
"11660",6.581147
"11661",4.38805
"11662",1.076202
"11663",1.813166
"11664",3.625947
"11665",1.506556
"11666",1.367738
"11667",5.004434
"11668",2.81607
"11669",6.836294
"11670",4.481189
"11671",1.777896
"11672",-1.148088
"11673",2.45192
"11674",6.288343
"11675",3.368631
"11676",1.001145
"11677",1.536206
"11678",-4.721905
"11679",0.376819
"11680",-0.455879
"11681",7.281907
"11682",1.632432
"11683",5.306759
"11684",2.341114
"11685",5.145783
"11686",3.259434
"11687",5.523641
"11688",6.908944
"11689",-3.1399655
"11690",-1.840819
"11691",0.316386
"11692",1.341406
"11693",-1.511721
"11694",-0.235476
"11695",3.186164
"11696",2.971966
"11697",4.912945
"11698",-0.048428
"11699",6.532896
"11700",5.928091
"11701",0.918448
"11702",7.176379
"11703",1.528116
