,ATTX.CRPC.102,ATTX.CRPC.107,ATTX.CRPC.29,ATTX.CRPC.35,ATTX.CRPC.36,ATTX.CRPC.43,ATTX.CRPC.47,ATTX.CRPC.78,ATTX.CRPC.81,ATTX.CRPC.89,ATTX.ENZR.100,ATTX.ENZS.101,ATTX.ENZR.103,ATTX.ENZR.104,ATTX.ENZR.105,ATTX.ENZS.106,ATTX.ENZS.17,ATTX.ENZR.21,ATTX.ENZR.23,ATTX.ENZS.28,ATTX.ENZR.33,ATTX.ENZS.45,ATTX.ENZS.49,ATTX.ENZS.56,ATTX.ENZS.57,ATTX.ENZS.6,ATTX.ENZR.64,ATTX.ENZR.65,ATTX.ENZR.72,ATTX.ENZR.75,ATTX.ENZS.76,ATTX.ENZS.79,ATTX.ENZS.80,ATTX.ENZR.87,ATTX.ENZR.94,ATTX.ENZR.95,ATTX.ENZR.98,ATTX.PRE-CX.111,ATTX.PRE-CX.112,ATTX.PRE-CX.4,ATTX.PRE-CX.5,ATTX.PRE-CX.53,ATTX.PRE-CX.58,ATTX.PRE-CX.62,ATTX.PRE-CX.67,ATTX.PRE-CX.9,ATTX.POST-CX.18,ATTX.POST-CX.44,ATTX.POST-CX.48,ATTX.POST-CX.66,ATTX.POST-CX.86,ATTX.POST-CX.91,ATTX.POST-CX.92,ATTX.POST-CX.99
REACTOME_SIGNALING_BY_FGFR_MUTANTS,-0.074168182,-0.214212083,0.410631282,-0.477622286,-0.137234367,-0.071376096,-0.462077069,-0.108656888,-0.345992517,0.240984071,-0.216235475,0.17376966,-0.018838216,-0.194291377,0.196608478,0.23626508,0.051362328,-0.156423751,-0.356055581,0.071751702,-0.105516592,0.073909507,0.372852063,0.285720864,0.137184221,0.043384772,0.443807205,0.271345483,-0.095171935,-0.204555712,0.07090806,0.118822933,0.372409454,-0.289351482,-0.006655814,0.358030532,0.098846088,-0.257265963,-0.043116258,0.084921782,-0.29838426,0.316731812,-0.478127335,-0.037737592,0.063866103,-0.370647804,-0.306355526,0.195067466,-0.316743957,0.141059198,-0.139535927,-0.39326051,0.076712608,0.145655751
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION,-0.009608905,-0.156938096,0.398833123,-0.216359043,0.095073574,-0.175182124,-0.429368966,0.107676882,0.089424503,0.219064104,-0.28401806,0.178054106,-0.293477917,0.060225949,0.011005339,0.133630961,-0.098932714,0.298436132,-0.485377516,-0.218941167,0.342268427,0.136830346,0.020454719,0.115201486,-0.033265816,-0.271157039,-0.014634673,-0.146753618,-0.070993533,-0.230624255,-0.331297513,0.050120774,-0.070104627,-0.576083656,-0.157145333,0.066638478,-0.104719037,-0.308624848,0.135582572,0.330663091,0.269177589,0.379287064,-0.09412127,0.15297241,-0.175220978,-0.274539045,-0.081146975,0.174351049,-0.360873793,0.159517665,0.093071024,-0.430950038,0.105440546,0.308009769
REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,-0.007352534,-0.121434262,0.230852123,-0.329286456,0.122056347,-0.060441133,-0.351118917,-0.158564553,0.19303744,0.017111415,0.040663436,0.359605019,-0.027221338,-0.20897112,0.00748943,0.201214116,-0.024874016,0.115146783,-0.045606873,0.196222743,0.238294064,-0.168584166,0.200735997,0.10185346,0.053847025,0.047423393,-0.042581721,0.019622531,-0.048081322,-0.091184368,-0.3020427,0.237340032,-0.064460217,-0.506083382,0.275231545,0.075882681,-0.005062051,-0.293283192,-0.076324461,-0.129230374,-0.137100623,0.090277935,-0.186306084,-0.159125877,-0.118436744,-0.3305798,-0.255082004,-0.049761522,-0.434852162,-0.07855265,0.02121995,-0.50421664,0.148067756,-0.045986588
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS,-0.270113396,-0.377695418,0.366226266,-0.470363537,0.193094434,-0.251108083,-0.266478035,-0.373468987,0.052900284,-0.039983644,0.005211143,0.260967696,0.382962997,-0.060066256,0.296396433,-0.298636744,0.318883044,0.033490837,0.161915087,0.284943411,-0.383699989,0.021834896,0.376055218,0.03421724,0.090904503,0.054754267,-0.219873032,0.195884371,0.294523754,-0.400917201,-0.397182673,0.325460459,0.419098424,-0.50889182,0.07733463,0.481221326,-0.281533805,-0.077341011,-0.459046709,0.027972244,-0.164114469,-0.479589503,-0.292355242,-0.19997767,-0.098147923,-0.233681582,-0.281830244,-0.163688223,-0.376092569,-0.259764192,0.029197265,-0.094682333,0.327012469,0.065363202
REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6,0.493686122,0.410369211,0.237215979,0.169278826,-0.182830925,-0.424213344,0.273549689,0.416781223,0.616527636,0.296509379,-0.252701652,-0.094565937,-0.611206036,-0.476417556,-0.500115046,0.507578944,-0.635343831,0.095083057,-0.742786994,-0.626672961,0.16100863,0.437530454,-0.476519388,-0.07434675,-0.552826163,-0.245471343,-0.418519482,-0.524136667,-0.341667123,0.130960878,-0.451149436,0.288424758,-0.562990575,-0.60143192,-0.215175633,-0.187944922,-0.382397268,0.276067735,0.504894602,0.570130614,0.702412991,0.525523383,0.506303016,0.373535568,0.138579434,-0.065949509,0.028732969,0.337246639,-0.610521127,0.497630926,-0.301727628,-0.713415807,-0.01916129,-0.245688453
REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN,-0.507009209,-0.459837185,-0.624420352,-0.56551435,-0.218753517,0.102040941,-0.286468835,-0.030150009,0.058767684,-0.214898834,-0.30921511,-0.34908485,0.388760048,-0.427995959,-0.071562938,-0.5102386,0.260430444,0.014649959,0.219119084,0.002806191,-0.410183422,-0.267795285,0.410894963,-0.209318396,-0.173491475,0.192154977,-0.320139612,0.349444458,-0.242912646,-0.262738308,0.194671036,0.087124326,0.436711923,-0.229932412,-0.361743225,0.441674973,0.069410508,0.270934773,0.026481804,0.044243186,0.051384484,-0.068949189,-0.094635781,0.15659704,0.454865558,0.164312329,-0.259252537,0.292521925,0.406551302,0.185627435,-0.23268791,0.34204732,0.032202561,0.167363688
REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS,0.175965105,0.361725197,0.08709054,0.121829252,-0.662533073,-0.120514848,-0.388137323,-0.29906304,0.167031609,-0.275437546,-0.181070182,-0.015650013,0.338468217,-0.225894179,0.117987052,-0.311959928,0.429476143,0.375274603,-0.023865917,0.044344895,-0.281532333,-0.090318942,0.206733001,-0.311849895,-0.175547306,0.113006185,0.191737969,-0.088473902,0.296014367,-0.11895419,0.008102482,-0.419974862,-0.26391715,-0.239990757,0.117356045,-0.040269243,-0.165619225,0.137529643,0.0949404,-0.120121106,0.178305004,-0.54101875,0.439696315,0.389936416,0.316264453,0.35709262,-0.438565163,0.271803881,-0.352051272,-0.612015564,-0.381079709,0.074686717,0.000137305,0.444747738
REACTOME_ENOS_ACTIVATION_AND_REGULATION,0.40412021,0.112784698,-0.060948073,-0.125233464,0.006115011,-0.13875272,0.071668387,0.216332992,0.33703847,0.123878099,-0.308844786,-0.180938627,-0.3758085,-0.396506363,-0.101528947,0.179715866,-0.262809746,-0.298921076,-0.550332687,-0.304146988,0.01655362,-0.09362402,0.199751826,0.026185262,-0.215008187,-0.312787417,-0.009170471,-0.150132499,-0.356474612,0.001584446,-0.234533941,-0.091778244,-0.262121564,-0.624796422,-0.239194504,0.152985829,0.073996511,0.01871531,0.279071728,0.401307944,0.456136579,0.385186508,0.392481786,0.227830791,-0.090107593,0.073052367,0.009796862,0.201196097,-0.343713477,0.087819519,0.032520298,-0.581652066,-0.028310225,0.152075062
REACTOME_MICRORNA_MIRNA_BIOGENESIS,0.365548393,0.140672324,0.256841834,0.250711114,0.015918193,-0.513705654,0.066101972,0.255364592,0.571060914,0.23722696,0.177623476,-0.309843686,-0.698125454,0.063436096,-0.443106874,0.401953237,-0.579618506,0.448283964,-0.672866958,-0.012137942,0.344204379,-0.43105771,-0.25274409,-0.036786416,-0.216512459,-0.289248484,-0.204561941,-0.171102211,-0.222314621,-0.225500289,-0.492680918,-0.016575202,-0.372931713,-0.800982678,0.010841395,-0.272190819,-0.428074397,0.216408091,0.530652973,0.190836765,0.527940845,0.418150384,0.268944471,0.197173344,-0.158827966,0.174682533,0.311748352,-0.073586509,-0.686751434,0.265263145,0.01173414,-0.644625247,-0.002822868,0.0869161
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION,0.021886253,0.011500954,0.019455626,-0.47920872,-0.219536574,-0.314810031,-0.507472716,0.339554601,0.257088886,0.104731702,-0.02578228,-0.011130576,-0.344116869,-0.159478986,-0.061066246,0.255744198,-0.269467542,0.288395754,-0.553512282,-0.293201854,0.334282416,-0.072262747,0.095947553,0.368218761,-0.05669542,0.125327483,0.182257352,0.280043302,-0.104270474,-0.30935981,-0.132577064,0.245509719,0.162852433,-0.638614912,0.213580021,0.184611459,0.117306825,-0.197332682,0.43235037,0.404340681,0.235474936,0.32545659,-0.252761103,0.202304242,-0.198215756,-0.380573153,-0.253004776,0.223203928,-0.713070067,0.141193814,-0.284356332,-0.623591994,-0.296195962,0.250168737
REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING,0.149335141,0.103672255,0.476314037,-0.379524299,0.053498844,-0.38664378,-0.540801153,-0.065778668,0.142589847,0.206367004,-0.231927689,0.433424368,-0.402333811,-0.093920288,-0.016198402,0.331463443,-0.164466075,0.492298468,-0.548126983,0.074120129,0.575029495,-0.086319157,0.24414615,0.191831119,0.147306921,-0.340039663,0.005392465,0.177467938,0.276961533,-0.434073798,-0.302626566,0.142071278,-0.195871924,-0.586893658,-0.54095609,-0.120817917,-0.008737501,-0.033327507,0.204515177,0.331020559,0.202823598,0.388211563,-0.184696759,0.315050897,-0.273147837,-0.25469693,-0.352173803,0.245673137,-0.646301313,0.079015973,-0.110508099,-0.584655242,0.011145971,0.342476326
REACTOME_ERKS_ARE_INACTIVATED,0.332033897,0.299011627,0.229626491,-0.505931344,-0.267204855,-0.198174096,-0.513346742,0.467390193,0.457310221,-0.062339207,-0.243415342,-0.011107485,-0.575463829,-0.015810575,-0.42358204,0.289277807,-0.563732274,0.349258628,-0.651175834,-0.398353425,0.54325795,-0.261490909,-0.195597006,0.066265727,-0.316794839,-0.097636459,0.015285556,0.347114138,-0.094610933,-0.339681666,-0.175789318,0.34489879,-0.187400099,-0.70765492,0.266733391,-0.06674492,-0.06008418,0.022805299,0.560289894,0.441350847,0.53198433,0.497395277,0.100680319,0.507259089,-0.116270607,-0.465541584,-0.058254533,0.404204413,-0.744663926,0.176310034,-0.372621917,-0.619604495,-0.355523364,0.468131824
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK,-0.010071662,0.000100246,0.547640001,-0.580797955,-0.010896725,-0.402298431,-0.526768281,-0.034963639,-0.105115458,0.303758013,-0.36273198,0.165255788,-0.139460268,-0.012854536,0.528459189,0.170347472,0.102938686,0.477396839,-0.562949934,-0.289263296,-0.029313848,-0.145344407,0.346822061,0.358954438,0.346657786,-0.031405884,0.220765179,-0.088073374,0.19879689,-0.14866858,-0.18994012,0.452267857,0.519159759,-0.604547941,-0.044841696,0.571149316,0.299531767,-0.48393324,-0.202862569,0.320172474,0.02396709,0.277934111,-0.660356811,0.060455514,-0.484311563,-0.592351261,-0.087455054,0.577072545,-0.757921321,-0.167188508,0.268752651,-0.776060432,0.270312905,-0.150160067
REACTOME_PI3K_AKT_ACTIVATION,0.168408879,0.164285395,0.267500911,-0.556130384,-0.056705415,-0.283587378,-0.576096149,0.135654239,0.224022102,0.266408721,-0.137038718,-0.072046384,-0.355050006,-0.161285752,0.197095894,0.086912686,-0.108511309,0.240953297,-0.570740798,-0.264903536,0.25640577,-0.00149966,0.122857913,0.185835116,0.058604463,-0.066144538,0.019094413,0.195432895,-0.217595401,-0.222050179,-0.083535292,0.293472612,0.017457217,-0.587238313,-0.060121235,0.193632861,0.17228503,-0.193129718,0.198155179,0.400482588,0.182170174,0.303007235,-0.183046297,0.385217172,-0.142231233,-0.367703565,-0.22246486,0.339545503,-0.590497299,0.161016853,0.272038336,-0.660644386,0.058000848,0.210541503
REACTOME_REGULATORY_RNA_PATHWAYS,0.277994497,0.048594646,0.274141898,0.112440873,0.060628491,-0.48928052,-0.107636394,0.336223627,0.366700202,0.281859759,0.27131573,-0.255051951,-0.6635299,0.063167875,-0.299892635,0.231340863,-0.587564637,0.489380875,-0.658054953,-0.028709028,0.160130979,-0.409597841,-0.116299267,0.071241272,-0.137735249,-0.289296972,-0.014723981,-0.052136128,-0.105112989,-0.177698831,-0.420761324,-0.097627248,-0.252136749,-0.793747493,0.160066777,-0.238498367,-0.261619251,-0.00146309,0.440580299,0.231327637,0.437084808,0.439860564,0.048921398,0.040569787,-0.20623763,-0.055202947,0.235425505,0.06603183,-0.660398233,0.343742993,0.094384346,-0.619233855,0.016444373,0.318788883
REACTOME_EGFR_DOWNREGULATION,0.261904453,-0.019777759,0.36767584,-0.27001916,-0.088789887,-0.375189985,-0.475841324,0.37179942,0.154268529,0.344063034,-0.450411121,0.402377911,-0.368427789,-0.276552301,-0.054357074,0.314870675,-0.213235323,0.0028066,-0.66228677,-0.02844814,0.330738898,0.321645438,0.049873893,0.154896426,0.095840789,-0.242527616,0.119069579,0.064709902,-0.054897204,-0.23330853,-0.193245464,0.100182105,-0.174053372,-0.671769859,-0.212283319,0.02962734,-0.120243018,-0.086837878,0.257121889,0.368838574,0.498223537,0.460873011,-0.072346668,0.435499791,-0.074633765,-0.313947014,-0.371362893,-0.037290938,-0.665994743,0.020949137,-0.200860148,-0.587491852,0.050877305,0.069808943
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,0.589670226,0.390485031,0.437213381,-0.286418607,0.041057622,-0.432419767,-0.474241884,0.420696667,0.600842966,0.089286641,0.207939701,-0.017145633,-0.69296514,0.221372491,-0.295444186,0.185266809,-0.677021884,0.142345485,-0.715057943,-0.469399556,-0.077479741,-0.213973059,-0.373896028,-0.185452574,-0.367454384,-0.334511056,-0.192981951,-0.34404961,-0.310946306,0.162005086,-0.512812682,-0.352492492,-0.451298238,-0.705617708,0.263094059,-0.204294853,-0.501858826,0.288692593,0.556282893,0.463113606,0.439105042,0.598258848,-0.094895769,0.491992132,0.340077388,-0.294638923,0.217003906,0.496848427,-0.584438391,0.51057775,0.296238043,-0.719471172,0.487700019,0.503907968
REACTOME_PECAM1_INTERACTIONS,-0.041232915,-0.288886631,0.152636589,-0.495881993,-0.534800918,-0.408626744,-0.567262633,-0.442409866,0.041451729,-0.267172842,-0.053292427,-0.513375782,0.150331439,-0.433515457,-0.080737566,0.144025291,-0.19309564,0.192549314,-0.228092431,0.17722876,-0.461751829,0.208651463,0.466682792,0.234895089,0.331309512,0.250990773,-0.048250997,-0.037066633,0.143358508,0.147132724,-0.094643147,0.159812238,0.351483649,-0.48128551,-0.258783524,0.173019517,0.067533855,-0.193686073,0.305057325,0.411913975,0.187795999,0.064294197,-0.123501698,0.667076314,0.551695577,-0.111709782,-0.380038568,0.01056407,-0.48755346,-0.591897549,-0.112254116,-0.208388438,0.208871545,-0.102398077
REACTOME_TCR_SIGNALING,0.235462824,0.06255179,0.039471088,-0.183272315,-0.184778069,-0.269578496,-0.29365963,0.144870446,0.03123822,-0.025891526,0.06935335,-0.179467811,-0.10291345,-0.18630162,0.043579593,0.166005581,-0.069452367,0.248367792,-0.503404834,-0.278685374,0.211526594,0.296457445,-0.140481593,0.144275597,0.084672138,0.040179066,0.118697704,-0.060510403,-0.171966449,0.003302745,0.050200335,0.241142359,0.11993355,-0.256297013,-0.029603201,-0.008201037,0.151129741,-0.139118378,-0.060901906,0.261705479,-0.087393354,0.1943826,-0.286499323,0.220617963,0.070571298,-0.249133028,-0.196205694,0.185287497,-0.375052117,0.009005786,-0.070495259,-0.322956515,-0.05098572,-0.225811418
REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX,0.534926539,0.410033338,0.387453094,-0.453340776,-0.441295588,0.41349342,-0.505045905,0.543722359,0.618562571,0.350234994,0.522019031,-0.021169831,-0.595652351,-0.441278209,-0.163848483,0.144022669,-0.602254205,0.09617561,-0.707225653,-0.523536932,-0.039499635,0.269140921,-0.431691277,-0.074266236,-0.606895014,-0.204853546,-0.409308395,0.027483932,-0.123952738,-0.026792864,-0.291739209,-0.307839576,-0.536803601,-0.65773974,0.51203831,0.144605318,-0.35518526,-0.112212315,0.612945516,0.50756539,0.389462421,0.558052221,0.032989672,0.548398148,0.181807937,-0.461091075,-0.188304852,0.337695478,-0.399651903,0.253857237,-0.264126138,-0.764706877,-0.00762818,0.437088127
REACTOME_DOWNSTREAM_TCR_SIGNALING,0.321517397,0.124935341,-0.076149041,-0.155640305,-0.239271504,-0.236863244,-0.242944532,0.227956235,0.057734913,-0.054820639,-0.041670937,-0.115359612,-0.256110442,-0.137753695,-0.096254751,0.200997656,0.013299193,0.20763099,-0.535423391,-0.300484698,0.161332136,0.356676824,-0.153239455,0.112469308,-0.039493718,0.250185983,0.077230259,-0.06080276,-0.276585466,-0.020111076,0.091082053,0.384514094,0.185012988,-0.205429306,0.003197876,0.076264188,0.327872221,-0.1135512,0.103662492,0.290786327,0.059114684,0.282312838,-0.101785679,0.361091535,-0.048002814,-0.352130816,-0.278913592,0.014379422,-0.343506374,-0.089883176,-0.203908109,-0.358885239,-0.31486218,-0.315522582
REACTOME_BASIGIN_INTERACTIONS,0.221329995,0.04858743,-0.051327827,-0.136613362,-0.085759091,-0.258764358,-0.081302727,-0.304995086,0.310386889,-0.123066991,0.089835607,-0.309473728,0.31411971,-0.19172813,-0.043983539,-0.172165689,-0.062466006,-0.167842807,-0.112096624,0.22533928,-0.104771435,0.416312134,0.398174372,-0.07258804,-0.084123214,-0.182215451,-0.140784318,-0.098716987,0.179232668,-0.209958841,-0.06126213,0.114865656,-0.027348942,-0.374051161,0.251647542,0.056147171,-0.089321472,-0.081077148,-0.155410708,0.429337627,0.336309833,-0.177530237,-0.112471409,0.009240855,0.200309248,0.140340814,-0.343100444,0.003042534,-0.278005588,0.156408685,-0.129392303,-0.176609732,-0.195766239,-0.429576154
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL,0.234379953,0.281703607,0.280733983,-0.560894807,0.021932705,-0.465554571,-0.689354322,-0.016776789,0.481585148,0.24622105,-0.466463316,-0.207948445,-0.454940905,-0.512355968,0.199275673,0.170183351,-0.00539199,0.374140173,-0.491723936,-0.253214523,0.352826262,0.026669076,0.18143859,0.468436162,0.197208036,-0.246408523,0.033802603,0.112480436,0.06546132,-0.340022662,-0.490053686,0.337436883,0.142230234,-0.601842743,-0.250277176,0.427102207,0.168578775,-0.401309185,0.406719259,0.320289791,0.428069721,0.401514288,-0.163404496,0.459016797,-0.115343981,-0.458479574,-0.289596051,0.435233431,-0.630348146,0.2078576,0.268561246,-0.726835211,0.1480853,-0.150036783
REACTOME_GAB1_SIGNALOSOME,0.182462952,0.117940015,0.343278823,-0.610424604,-0.215944189,-0.345898481,-0.579487143,0.07088748,0.145041375,0.259031858,-0.141739,-0.235937381,-0.344242614,-0.14793577,0.265702424,0.101292939,-0.102923569,0.26856284,-0.523103404,-0.110285469,0.277236503,0.020879336,0.215372493,0.2886631,0.351069772,-0.225165795,0.215205581,0.120819271,-0.166277057,-0.286889302,-0.131890456,0.247148482,0.290672632,-0.628997245,0.115575572,0.246980167,0.133476107,-0.323718587,0.223044408,0.332845832,0.131150285,0.314180073,-0.337863387,0.411553201,-0.146713005,-0.399207074,-0.113025978,0.379350121,-0.605608329,0.069325784,0.27473634,-0.659486616,0.200298172,0.119583584
REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING,0.327573016,0.285806614,0.41124965,-0.490368309,-0.184629339,-0.349996411,-0.515209825,0.154023347,0.447983863,0.444074101,-0.377163746,0.022534219,-0.517909756,0.02881611,-0.186877591,0.371963101,0.061902904,0.094869971,-0.604829346,-0.010804527,0.444482293,0.122084018,0.127660252,0.379343953,0.016759509,-0.168522761,0.244874337,0.140579924,-0.451848432,-0.29782435,0.166757372,0.187990211,-0.169345612,-0.692280849,-0.105051521,-0.187912542,0.174358184,-0.442505989,0.126326299,0.380230064,0.321368091,0.400366359,-0.405605515,0.473356769,-0.020268251,-0.415187981,-0.319064998,0.1758072,-0.545023709,0.140243242,-0.327086829,-0.64915052,-0.066203099,0.053918025
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,0.616788569,0.639159948,0.458831587,0.604090372,0.41746266,0.420507228,0.5873702,0.58763472,0.697532655,0.453765108,0.544114782,-0.02230004,-0.605388804,0.323119118,-0.489532616,-0.233640559,-0.743846649,-0.432113857,-0.795344237,-0.69064085,-0.322403786,-0.117318326,-0.730733785,-0.751778667,-0.705378382,-0.685691379,-0.764738088,-0.697210887,-0.662527925,0.400756992,-0.49370644,-0.591792656,-0.763980617,-0.694710517,-0.323588866,-0.594829906,-0.775858363,0.745077201,0.623888781,0.436363763,0.715025552,0.242086493,0.615433408,0.598219764,0.587039006,0.595974021,0.765937605,0.583614458,-0.197094775,0.512249216,0.407166518,-0.659369664,0.476799368,-0.048660198
REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS,0.365709778,0.300304413,-0.066644482,0.081965237,-0.561238628,0.233501816,0.293307585,0.193187038,0.302120637,-0.34459972,0.007990084,-0.05679622,0.321297181,0.390613907,-0.331894691,-0.011210171,0.222443874,-0.058888287,-0.487215786,-0.053860722,-0.002983421,0.157106582,-0.486889038,-0.375625592,-0.018806279,0.179899002,-0.560296561,-0.62557799,-0.104626441,0.353102457,-0.404057233,0.160012393,-0.203586042,-0.00244962,-0.094039925,-0.137190263,-0.191517297,0.355689184,0.276803564,0.150106153,0.252721515,-0.007526274,0.468658358,0.53211715,0.488382819,-0.04244115,-0.179652244,0.008162711,-0.134901977,-0.287308451,0.015473268,0.377207106,-0.062611422,-0.235359523
REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE,-0.007719048,-0.054091374,0.127212638,-0.28615937,0.159654636,0.434015274,0.016220892,0.113185311,-0.157128058,0.193803864,-0.090048613,0.389505065,-0.085234825,-0.042087711,0.214708965,0.423283164,-0.006594618,-0.058344874,0.384319384,0.141425613,-0.131315295,0.065605894,0.540865841,0.44351182,0.286986569,-0.075708474,-0.067624252,0.383693433,-0.11287222,-0.135042929,0.04491179,0.376135788,0.349185533,-0.427132922,0.133797855,0.426554001,0.080436218,-0.575726548,-0.584250097,-0.10292863,-0.46737311,-0.293825343,-0.434023479,-0.255819617,-0.453461553,-0.508290962,-0.465190614,-0.163729238,-0.46699979,-0.047776617,-0.164109711,-0.155438438,0.043231067,0.080436152
REACTOME_TRANSLOCATION_OF_ZAP_70_TO_IMMUNOLOGICAL_SYNAPSE,0.28896586,0.205110739,-0.078643043,0.602021961,-0.514961714,-0.015383961,0.288914498,-0.010988058,-0.063135315,-0.385789397,0.054295882,-0.139163289,0.340769126,0.400682032,-0.40815886,-0.069558832,0.235362003,0.31771569,-0.655643192,-0.036405998,0.096753544,0.27035812,-0.228718071,-0.329777618,-0.224657644,0.281787674,-0.548258151,-0.464414259,-0.187510331,0.583250335,-0.286192826,0.249960971,-0.275689418,0.212452083,-0.368079595,-0.08595263,-0.032312415,0.015386647,0.14536102,0.187107063,0.226189587,-0.019538006,0.512665188,0.458466135,0.511754711,0.071275844,-0.239553022,-0.075388328,-0.030469963,-0.433078382,-0.080593229,0.526046314,-0.219052125,-0.136404347
